Fall,Major Name,College,Total,Male,Female,Illinois
1998,Economics,Business,261,180.0,81.0,195.0
1998,Ed Organization and Leadership,Education,121,41.0,80.0,9.0
1998,Educ Voc Tech,Education,77,32.0,45.0,14.0
1998,Educational Psychology,Education,100,27.0,73.0,68.0
1998,Electrical Engineering,Engineering,1355,1198.0,157.0,514.0
1998,Elementary Education,Education,237,19.0,218.0,7.0
1998,English,LAS,133,52.0,81.0,103.0
1998,Entomology,LAS,34,20.0,14.0,17.0
1998,Executive MBA Program,Business,72,57.0,15.0,1.0
1998,Finance,Business,823,560.0,263.0,104.0
1998,Food Science & Human Nutrition,ACES,346,98.0,248.0,41.0
1998,Forestry,ACES,48,28.0,20.0,0.0
1998,French,LAS,38,13.0,25.0,28.0
1998,GEN CURR,LAS,2706,1255.0,1451.0,161.0
1998,GEN ENGR,Engineering,432,302.0,130.0,42.0
1998,Geography,LAS,28,15.0,13.0,20.0
1998,Geology,LAS,49,31.0,18.0,16.0
1998,German,LAS,23,10.0,13.0,16.0
1998,Graphic Design,Fine and Applied Arts,112,45.0,67.0,11.0
1998,H DVL-FAM,ACES,66,4.0,62.0,0.0
1998,HDFS,ACES,1,0.0,1.0,0.0
1998,HDFS-CH&AD DEV,ACES,94,6.0,88.0,3.0
1998,HDFS-FS,ACES,36,2.0,34.0,1.0
1998,HLTH EDUC,Applied Health Sciences,72,7.0,65.0,1.0
1998,HLTH PL AD,Applied Health Sciences,115,30.0,85.0,5.0
1998,HORT -- P&M,ACES,58,27.0,31.0,0.0
1998,HORT--HORT SCI,ACES,7,2.0,5.0,1.0
1998,HR&FS A&ID,ACES,3,0.0,3.0,3.0
1998,HU DEV&FAM,ACES,12,2.0,10.0,8.0
1998,History,LAS,116,75.0,41.0,75.0
1998,Horticulture,ACES,21,12.0,9.0,10.0
1998,Human & Community Development,ACES,11,2.0,9.0,2.0
1998,INT'L MSBA,Business,42,27.0,15.0,41.0
1998,INTRSRCCNSECON,ACES,2,1.0,1.0,1.0
1998,IRCE-CONS EC&F,ACES,50,35.0,15.0,0.0
1998,IRCE-E&NR MGMT,ACES,6,4.0,2.0,0.0
1998,IRCE-INDCURRIC,ACES,9,7.0,2.0,1.0
1998,"IRCE-POL,TRD,DV",ACES,25,12.0,13.0,0.0
1998,Industrial Design,Fine and Applied Arts,77,52.0,25.0,8.0
1998,Industrial Engineering,Engineering,158,110.0,48.0,36.0
1998,Italian,LAS,4,0.0,4.0,4.0
1998,Journalism,Media,24,10.0,14.0,11.0
1998,Kinesiology,Applied Health Sciences,499,210.0,289.0,65.0
1998,LAB&IN REL,Labor and Industrial Relations,104,35.0,69.0,38.0
1998,LAS TCH MATH,LAS,6,3.0,3.0,0.0
1998,LATIN AMER ST,LAS,3,1.0,2.0,1.0
1998,Landscape Architecture,Fine and Applied Arts,141,86.0,55.0,19.0
1998,Law,Law,603,363.0,240.0,113.0
1998,Leisure Studies,Applied Health Sciences,115,64.0,51.0,32.0
1998,Leisure Studies,Business,46,12.0,34.0,1.0
1998,Library & Information Science,iSchool,212,60.0,152.0,82.0
1998,Linguistics,LAS,55,17.0,38.0,47.0
1998,MATSCI&ENG,Engineering,169,137.0,32.0,21.0
1998,METAL ENGR,Engineering,11,10.0,1.0,4.0
1998,MKT TEXT&A,ACES,7,0.0,7.0,0.0
1998,MSPH IN C HLTH,Applied Health Sciences,7,2.0,5.0,1.0
1998,MUS-VOICE,Fine and Applied Arts,53,14.0,39.0,17.0
1998,MUSIC(AMS),Fine and Applied Arts,96,46.0,50.0,70.0
1998,MUSIC-COMP,Fine and Applied Arts,10,8.0,2.0,1.0
1998,MUSIC-INST,Fine and Applied Arts,117,39.0,78.0,37.0
1998,MUSIC-OPEN,Fine and Applied Arts,2,2.0,0.0,0.0
1998,Materials Science & Engr,Engineering,107,77.0,30.0,87.0
1998,Mathematics,LAS,155,116.0,39.0,146.0
1998,Mechanical Agriculture,ACES,11,11.0,0.0,0.0
1998,Mechanical Engineering,Engineering,988,859.0,129.0,276.0
1998,Media Studies,Media,51,23.0,28.0,5.0
1998,Microbiology,LAS,56,32.0,24.0,35.0
1998,Molecular & Integrative Physi,LAS,46,30.0,16.0,24.0
1998,Music,Fine and Applied Arts,142,66.0,76.0,100.0
1998,Music Education,Fine and Applied Arts,294,119.0,175.0,47.0
1998,Music History,Fine and Applied Arts,5,4.0,1.0,1.0
1998,NRES - SOILS,ACES,5,2.0,3.0,0.0
1998,NRES-BIOL SCI,ACES,117,54.0,63.0,3.0
1998,NRES-SOC SCI,ACES,36,16.0,20.0,2.0
1998,Natural Res & Env Sciences,ACES,2,1.0,1.0,1.0
1998,Natural Resrcs & Environ Sci,ACES,98,60.0,38.0,39.0
1998,Neuroscience,LAS,45,36.0,9.0,27.0
1998,News-Editorial,Media,108,44.0,64.0,10.0
1998,Nondegree,Aviation,7,5.0,2.0,0.0
1998,Nuclear Engineering,Engineering,85,71.0,14.0,30.0
1998,Nutritional Sciences,ACES,44,14.0,30.0,27.0
1998,ORN HORT,ACES,39,17.0,22.0,1.0
1998,PARK & NR MGMT,Applied Health Sciences,12,9.0,3.0,0.0
1998,PERFORM ST,Fine and Applied Arts,35,12.0,23.0,5.0
1998,PLANT PATH,ACES,12,10.0,2.0,7.0
1998,PP/AS,Aviation,1,1.0,0.0,0.0
1998,PRE-JOURN,LAS,367,100.0,267.0,28.0
1998,PRE-MED,LAS,255,101.0,154.0,11.0
1998,PROG MANAG,Applied Health Sciences,8,4.0,4.0,1.0
1998,Philosophy,LAS,44,35.0,9.0,28.0
1998,Physics,ACES,275,255.0,20.0,193.0
1998,Plant Biology,LAS,35,16.0,19.0,27.0
1998,Political Science,LAS,42,32.0,10.0,28.0
1998,Portuguese,LAS,3,1.0,2.0,2.0
1998,Professional Pilot,Aviation,151,124.0,27.0,14.0
1998,Psychology,LAS,166,74.0,92.0,133.0
1998,REES,LAS,5,1.0,4.0,1.0
1998,REST MGMT,ACES,13,7.0,6.0,0.0
1998,"Recreation, Sport, and Tourism ",ACES,80,54.0,26.0,11.0
1998,"Recreation, Sport, and Tourism ",Applied Health Sciences,39,20.0,19.0,4.0
1998,Regional Planning,Fine and Applied Arts,15,9.0,6.0,7.0
1998,Rehabilitation,Applied Health Sciences,16,3.0,13.0,4.0
1998,Secondary & Continuing Educ,Education,29,15.0,14.0,2.0
1998,Secondary Education,ACES,17,4.0,13.0,1.0
1998,Slavic Languages & Literature,LAS,12,7.0,5.0,8.0
1998,Social Work,Social Work,289,47.0,242.0,43.0
1998,Sociology,LAS,40,14.0,26.0,29.0
1998,Spanish,ACES,55,21.0,34.0,40.0
1998,Special Education,Education,98,11.0,87.0,29.0
1998,Speech & Hearing Science,ACES,205,5.0,200.0,24.0
1998,Speech Communication,LAS,61,23.0,38.0,37.0
1998,Statistics,ACES,15,5.0,10.0,13.0
1998,TCH BIOL,LAS,12,5.0,7.0,0.0
1998,TCH ENGL,LAS,25,8.0,17.0,0.0
1998,TCH ENGL IN MN,Education,5,2.0,3.0,0.0
1998,TCH ENGL OUT MN,Education,18,3.0,15.0,0.0
1998,TCH GEN SCIENCE,Education,4,2.0,2.0,0.0
1998,TCH PS CHEM,Education,1,0.0,1.0,0.0
1998,TCH SOC ST,LAS,12,9.0,3.0,0.0
1998,TCH SOC ST IN,Education,13,7.0,6.0,1.0
1998,TCH SOC ST OUT,Education,15,8.0,7.0,0.0
1998,TRANSITION,LAS,204,88.0,116.0,22.0
1998,Teaching of Biological Science,ACES,7,0.0,7.0,0.0
1998,Teaching of Chemistry,ACES,7,4.0,3.0,0.0
1998,Teaching of Earth Science,ACES,3,2.0,1.0,0.0
1998,Teaching of English Sec Lang,ACES,64,15.0,49.0,46.0
1998,Teaching of French,ACES,3,2.0,1.0,0.0
1998,Teaching of German,ACES,4,1.0,3.0,0.0
1998,Teaching of Latin,ACES,3,2.0,1.0,0.0
1998,Teaching of Mathematics,ACES,8,3.0,5.0,1.0
1998,Teaching of Physics,ACES,2,2.0,0.0,0.0
1998,Teaching of Spanish,Business,20,0.0,20.0,0.0
1998,Technical Systems Management,Business,70,64.0,6.0,0.0
1998,Theatre,Business,140,64.0,76.0,62.0
1998,Theatre,Fine and Applied Arts,42,19.0,23.0,5.0
1998,Theoretical & Applied Mechans,Engineering,56,47.0,9.0,47.0
1998,UG NON-DEG,Education,1,0.0,1.0,0.0
1998,UNCLASS,Fine and Applied Arts,42,19.0,23.0,28.0
1998,UNCLASS,LAS,203,99.0,104.0,144.0
1998,UNCM FR&SO,LAS,170,79.0,91.0,6.0
1998,Urban Planning,Fine and Applied Arts,151,94.0,57.0,33.0
1998,VMS - Veterinary Biosciences,VetMed,17,12.0,5.0,13.0
1998,VMS - Veterinary Pathobiology,VetMed,41,24.0,17.0,25.0
1998,VMS-Veterinary Clinical Medcne,VetMed,23,8.0,15.0,14.0
1998,Veterinary Medicine,VetMed,363,103.0,260.0,29.0
1999,Accountancy,Business,887,454.0,433.0,159.0
1999,Advertising,Media,291,101.0,190.0,27.0
1999,Aero & Astro Engineering,Engineering,343,269.0,74.0,88.0
1999,African American Studies,LAS,13,6.0,7.0,9.0
1999,Agr & Consumer Economics,ACES,318,205.0,113.0,50.0
1999,Agr & Environmental Cmc & Educ,ACES,127,45.0,82.0,3.0
1999,Agr Engineering & Agr Science,ACES,59,51.0,8.0,1.0
1999,Agricultural & Applied Econ,ACES,54,40.0,14.0,29.0
1999,Agricultural Communications,ACES,7,2.0,5.0,0.0
1999,Agricultural Engineering,ACES,2,1.0,1.0,0.0
1999,Agricultural Engineering,Engineering,114,84.0,30.0,34.0
1999,Agricultural Sciences,ACES,2,1.0,1.0,0.0
1999,Agronomy,ACES,24,15.0,9.0,11.0
1999,Animal Sciences,ACES,594,193.0,401.0,53.0
1999,Anthropology,LAS,64,21.0,43.0,52.0
1999,Applied Mathematics,LAS,13,7.0,6.0,10.0
1999,Architectural Studies,Fine and Applied Arts,535,328.0,207.0,57.0
1999,Architecture,Fine and Applied Arts,143,91.0,52.0,49.0
1999,Art Education,Fine and Applied Arts,125,31.0,94.0,19.0
1999,Art History,Fine and Applied Arts,62,15.0,47.0,20.0
1999,Art and Design,Fine and Applied Arts,317,150.0,167.0,52.0
1999,Asian Studies,LAS,34,14.0,20.0,26.0
1999,Astronomy,LAS,28,20.0,8.0,23.0
1999,Atmospheric Sciences,LAS,31,17.0,14.0,25.0
1999,BIOCH,LAS,180,83.0,97.0,17.0
1999,Biochemistry,LAS,77,45.0,32.0,57.0
1999,Biology,LAS,59,34.0,25.0,33.0
1999,Biophysics & Computnl Biology,LAS,49,34.0,15.0,42.0
1999,Broadcast Journalism,Media,77,20.0,57.0,3.0
1999,Business Administration,Business,1355,767.0,588.0,358.0
1999,CBA NON-DEGREE,Business,34,18.0,16.0,31.0
1999,CELL & STR BIOL,LAS,51,31.0,20.0,27.0
1999,CER ENGR,Engineering,2,2.0,0.0,0.0
1999,CFTM-CNSMR&TXTL,ACES,84,13.0,71.0,1.0
1999,CFTM-MKT&PRICE,ACES,30,24.0,6.0,0.0
1999,Chemical Engineering,LAS,468,314.0,154.0,125.0
1999,Chemical Physics,LAS,4,2.0,2.0,4.0
1999,Chemistry,LAS,400,256.0,144.0,241.0
1999,Civil Engineering,Engineering,791,616.0,175.0,236.0
1999,Classical Philology,LAS,6,4.0,2.0,5.0
1999,Classics,LAS,9,7.0,2.0,6.0
1999,Communication,Media,34,14.0,20.0,23.0
1999,Community Health,Applied Life Sciences,73,19.0,54.0,11.0
1999,Comparative Literature,LAS,21,6.0,15.0,15.0
1999,Computer Engineering,Engineering,783,704.0,79.0,150.0
1999,Computer Science,Business,384,306.0,78.0,336.0
1999,Computer Science,Engineering,777,685.0,92.0,167.0
1999,Crafts,Fine and Applied Arts,34,8.0,26.0,7.0
1999,Crop Sciences,ACES,153,111.0,42.0,15.0
1999,DIETETICS,ACES,1,0.0,1.0,0.0
1999,Dance,Fine and Applied Arts,72,8.0,64.0,23.0
1999,ED POL ST,Education,80,26.0,54.0,27.0
1999,ED SEC&CON,Education,80,19.0,61.0,44.0
1999,EDUC ELEMENTARY,Education,84,8.0,76.0,29.0
1999,EDUC GEN,Education,293,18.0,275.0,9.0
1999,ENGR MECH,Engineering,20,16.0,4.0,2.0
1999,ENGR NONDEGREE,Engineering,4,2.0,2.0,0.0
1999,ENGR PHYS,Engineering,63,53.0,10.0,4.0
1999,ENV ENGR,Engineering,64,42.0,22.0,47.0
1999,ENV SCI,Engineering,12,6.0,6.0,10.0
1999,Early Childhood Education,Education,55,2.0,53.0,1.0
1999,Economics,Business,252,178.0,74.0,191.0
1999,Ed Organization and Leadership,Education,112,44.0,68.0,13.0
1999,Educ Voc Tech,Education,77,28.0,49.0,17.0
1999,Educational Psychology,Education,98,28.0,70.0,70.0
1999,Electrical Engineering,Engineering,1282,1125.0,157.0,500.0
1999,Elementary Education,Education,262,22.0,240.0,8.0
1999,English,LAS,115,43.0,72.0,90.0
1999,Entomology,LAS,32,21.0,11.0,19.0
1999,Executive MBA Program,Business,54,45.0,9.0,2.0
1999,Finance,Business,946,612.0,334.0,138.0
1999,Food Science & Human Nutrition,ACES,357,97.0,260.0,37.0
1999,Forestry,ACES,32,20.0,12.0,0.0
1999,French,LAS,37,9.0,28.0,26.0
1999,GEN CURR,LAS,2838,1356.0,1482.0,174.0
1999,GEN ENGR,Engineering,429,302.0,127.0,34.0
1999,Geography,LAS,34,20.0,14.0,21.0
1999,Geology,LAS,55,34.0,21.0,17.0
1999,German,LAS,24,11.0,13.0,17.0
1999,Graphic Design,Fine and Applied Arts,109,41.0,68.0,15.0
1999,H DVL-FAM,ACES,28,3.0,25.0,1.0
1999,HDFS,ACES,2,0.0,2.0,1.0
1999,HDFS-CH&AD DEV,ACES,113,3.0,110.0,2.0
1999,HDFS-FS,ACES,58,9.0,49.0,4.0
1999,HLTH EDUC,Applied Health Sciences,87,8.0,79.0,1.0
1999,HLTH PL AD,Applied Health Sciences,106,26.0,80.0,2.0
1999,HORT -- P&M,ACES,89,38.0,51.0,1.0
1999,HORT--HORT SCI,ACES,6,4.0,2.0,1.0
1999,HR & IND RELS,Labor and Industrial Relations,123,39.0,84.0,47.0
1999,HU DEV&FAM,ACES,7,2.0,5.0,4.0
1999,History,LAS,106,70.0,36.0,69.0
1999,Horticulture,ACES,11,8.0,3.0,6.0
1999,Human & Community Development,ACES,20,2.0,18.0,6.0
1999,INT'L MSBA,Business,31,22.0,9.0,31.0
1999,IRCE-CONS EC&F,ACES,77,47.0,30.0,1.0
1999,IRCE-E&NR MGMT,ACES,4,3.0,1.0,0.0
1999,IRCE-INDCURRIC,ACES,6,6.0,0.0,0.0
1999,"IRCE-POL,TRD,DV",ACES,26,13.0,13.0,0.0
1999,Industrial Design,Fine and Applied Arts,83,52.0,31.0,10.0
1999,Industrial Engineering,Engineering,148,107.0,41.0,40.0
1999,Italian,LAS,6,0.0,6.0,6.0
1999,Journalism,Media,23,12.0,11.0,7.0
1999,Kinesiology,Applied Health Sciences,463,201.0,262.0,61.0
1999,LAB&IN REL,Labor and Industrial Relations,6,3.0,3.0,4.0
1999,LAS TCH MATH,LAS,1,1.0,0.0,0.0
1999,LATIN AMER ST,LAS,4,1.0,3.0,1.0
1999,Landscape Architecture,Fine and Applied Arts,137,78.0,59.0,26.0
1999,Law,Law,621,370.0,251.0,139.0
1999,Leisure Studies,Applied Health Sciences,115,66.0,49.0,25.0
1999,Leisure Studies,Business,42,10.0,32.0,3.0
1999,Library & Information Science,iSchool,222,69.0,153.0,73.0
1999,Linguistics,LAS,49,18.0,31.0,46.0
1999,MATSCI&ENG,Engineering,193,153.0,40.0,23.0
1999,METAL ENGR,Engineering,2,1.0,1.0,2.0
1999,MSPH IN C HLTH,Applied Health Sciences,8,0.0,8.0,2.0
1999,MUS-VOICE,Fine and Applied Arts,49,12.0,37.0,13.0
1999,MUSIC(AMS),Fine and Applied Arts,87,43.0,44.0,70.0
1999,MUSIC-COMP,Fine and Applied Arts,12,10.0,2.0,2.0
1999,MUSIC-INST,Fine and Applied Arts,109,37.0,72.0,43.0
1999,Materials Science & Engr,Engineering,105,76.0,29.0,89.0
1999,Mathematics,LAS,171,121.0,50.0,156.0
1999,Mechanical Agriculture,ACES,1,1.0,0.0,0.0
1999,Mechanical Engineering,Engineering,929,813.0,116.0,258.0
1999,Media Studies,Media,52,22.0,30.0,6.0
1999,Microbiology,LAS,54,24.0,30.0,37.0
1999,Molecular & Integrative Physi,LAS,42,25.0,17.0,22.0
1999,Music,Fine and Applied Arts,146,60.0,86.0,112.0
1999,Music Education,Fine and Applied Arts,293,111.0,182.0,47.0
1999,Music History,Fine and Applied Arts,4,2.0,2.0,2.0
1999,NRES - SOILS,ACES,3,1.0,2.0,0.0
1999,NRES-BIOL SCI,ACES,137,64.0,73.0,5.0
1999,NRES-SOC SCI,ACES,49,24.0,25.0,1.0
1999,Natural Res & Env Sciences,ACES,3,2.0,1.0,2.0
1999,Natural Resrcs & Environ Sci,ACES,112,69.0,43.0,52.0
1999,Neuroscience,LAS,41,32.0,9.0,28.0
1999,News-Editorial,Media,124,42.0,82.0,7.0
1999,Nondegree,Aviation,13,12.0,1.0,0.0
1999,Nuclear Engineering,Engineering,84,71.0,13.0,34.0
1999,Nutritional Sciences,ACES,39,13.0,26.0,20.0
1999,ORN HORT,ACES,15,8.0,7.0,0.0
1999,PARK & NR MGMT,Applied Health Sciences,14,12.0,2.0,0.0
1999,PERFORM ST,Fine and Applied Arts,35,10.0,25.0,4.0
1999,PLANT PATH,ACES,11,9.0,2.0,7.0
1999,PRE-JOURN,LAS,424,114.0,310.0,27.0
1999,PRE-MED,LAS,258,110.0,148.0,12.0
1999,PROG MANAG,Applied Health Sciences,2,1.0,1.0,0.0
1999,Philosophy,LAS,41,31.0,10.0,28.0
1999,Physics,ACES,285,261.0,24.0,208.0
1999,Plant Biology,LAS,26,12.0,14.0,23.0
1999,Political Science,LAS,42,28.0,14.0,26.0
1999,Portuguese,LAS,3,1.0,2.0,3.0
1999,Professional Pilot,Aviation,170,143.0,27.0,18.0
1999,Psychology,LAS,159,74.0,85.0,127.0
1999,REES,LAS,5,1.0,4.0,1.0
1999,REST MGMT,ACES,5,2.0,3.0,0.0
1999,"Recreation, Sport, and Tourism ",ACES,93,61.0,32.0,17.0
1999,"Recreation, Sport, and Tourism ",Applied Health Sciences,32,18.0,14.0,6.0
1999,Regional Planning,Fine and Applied Arts,18,8.0,10.0,12.0
1999,Rehabilitation,Applied Health Sciences,9,4.0,5.0,2.0
1999,Secondary & Continuing Educ,Education,33,19.0,14.0,5.0
1999,Secondary Education,ACES,1,1.0,0.0,0.0
1999,Slavic Languages & Literature,LAS,11,7.0,4.0,8.0
1999,Social Work,Social Work,296,45.0,251.0,40.0
1999,Sociology,LAS,45,18.0,27.0,33.0
1999,Spanish,ACES,49,24.0,25.0,38.0
1999,Special Education,Education,96,11.0,85.0,29.0
1999,Speech & Hearing Science,ACES,202,4.0,198.0,18.0
1999,Speech Communication,LAS,50,20.0,30.0,36.0
1999,Statistics,ACES,20,8.0,12.0,16.0
1999,TCH BIOL,LAS,5,2.0,3.0,0.0
1999,TCH ENGL,LAS,5,2.0,3.0,0.0
1999,TCH ENGL IN MN,Education,1,0.0,1.0,0.0
1999,TCH ENGL OUT MN,Education,5,2.0,3.0,0.0
1999,TCH PS CHEM,Education,1,0.0,1.0,0.0
1999,TCH SOC ST,LAS,1,1.0,0.0,0.0
1999,TCH SOC ST IN,Education,3,3.0,0.0,0.0
1999,TCH SOC ST OUT,Education,4,4.0,0.0,0.0
1999,TRANSITION,LAS,201,90.0,111.0,17.0
1999,Teaching of Biological Science,ACES,4,0.0,4.0,0.0
1999,Teaching of Chemistry,ACES,2,1.0,1.0,0.0
1999,Teaching of Earth Science,ACES,2,2.0,0.0,0.0
1999,Teaching of English Sec Lang,ACES,83,23.0,60.0,60.0
1999,Teaching of French,ACES,3,0.0,3.0,0.0
1999,Teaching of German,ACES,3,1.0,2.0,0.0
1999,Teaching of Latin,ACES,1,0.0,1.0,0.0
1999,Teaching of Mathematics,ACES,4,1.0,3.0,1.0
1999,Teaching of Physics,ACES,1,1.0,0.0,0.0
1999,Teaching of Spanish,Business,16,0.0,16.0,0.0
1999,Technical Systems Management,Business,74,66.0,8.0,1.0
1999,Theatre,Business,108,54.0,54.0,53.0
1999,Theatre,Fine and Applied Arts,45,18.0,27.0,8.0
1999,Theoretical & Applied Mechans,Engineering,61,53.0,8.0,54.0
1999,UG NON-DEG,Education,2,0.0,2.0,0.0
1999,UNCLASS,Fine and Applied Arts,35,16.0,19.0,16.0
1999,UNCLASS,LAS,200,88.0,112.0,124.0
1999,UNCM FR&SO,LAS,181,89.0,92.0,8.0
1999,Urban Planning,Fine and Applied Arts,168,96.0,72.0,44.0
1999,VMS - Veterinary Biosciences,VetMed,21,11.0,10.0,16.0
1999,VMS - Veterinary Pathobiology,VetMed,46,28.0,18.0,28.0
1999,VMS-Veterinary Clinical Medcne,VetMed,29,7.0,22.0,15.0
1999,Veterinary Medicine,VetMed,378,99.0,279.0,41.0
2000,Accountancy,Business,847,423.0,424.0,189.0
2000,Actuarial Science,LAS,3,3.0,0.0,0.0
2000,Advertising,Media,294,87.0,207.0,28.0
2000,Aero & Astro Engineering,Engineering,378,307.0,71.0,93.0
2000,African American Studies,LAS,11,6.0,5.0,8.0
2000,Agr & Consumer Economics,ACES,316,212.0,104.0,58.0
2000,Agr & Environmental Cmc & Educ,ACES,125,41.0,84.0,3.0
2000,Agr Engineering & Agr Science,ACES,49,43.0,6.0,1.0
2000,Agricultural & Applied Econ,ACES,24,15.0,9.0,17.0
2000,Agricultural Engineering,Engineering,122,89.0,33.0,32.0
2000,Agronomy,ACES,9,5.0,4.0,7.0
2000,Animal Sciences,ACES,580,171.0,409.0,61.0
2000,Anthropology,LAS,64,24.0,40.0,53.0
2000,Applied Mathematics,LAS,11,5.0,6.0,9.0
2000,Architectural Studies,Fine and Applied Arts,512,300.0,212.0,56.0
2000,Architecture,Fine and Applied Arts,149,94.0,55.0,55.0
2000,Art Education,Fine and Applied Arts,104,23.0,81.0,15.0
2000,Art History,Fine and Applied Arts,66,14.0,52.0,20.0
2000,Art and Design,Fine and Applied Arts,285,125.0,160.0,52.0
2000,Asian Studies,LAS,27,8.0,19.0,22.0
2000,Astronomy,LAS,22,15.0,7.0,19.0
2000,Atmospheric Sciences,LAS,27,15.0,12.0,20.0
2000,Aviation Human Factors,Aviation,75,67.0,8.0,4.0
2000,BIOCH,LAS,156,86.0,70.0,15.0
2000,Biochemistry,LAS,84,49.0,35.0,63.0
2000,Biology,LAS,70,40.0,30.0,37.0
2000,Biophysics & Computnl Biology,LAS,53,38.0,15.0,45.0
2000,Broadcast Journalism,Media,67,18.0,49.0,4.0
2000,Business Administration,Business,1380,765.0,615.0,369.0
2000,CBA NON-DEGREE,Business,45,23.0,22.0,44.0
2000,CELL & STR BIOL,LAS,46,30.0,16.0,27.0
2000,CER ENGR,Engineering,2,2.0,0.0,0.0
2000,CFTM-CNSMR&TXTL,ACES,110,12.0,98.0,2.0
2000,CFTM-MKT&PRICE,ACES,27,17.0,10.0,1.0
2000,Chemical Engineering,LAS,471,327.0,144.0,125.0
2000,Chemical Physics,LAS,6,3.0,3.0,6.0
2000,Chemistry,LAS,370,228.0,142.0,249.0
2000,Civil Engineering,Engineering,781,623.0,158.0,254.0
2000,Classical Philology,LAS,4,3.0,1.0,4.0
2000,Classics,LAS,7,4.0,3.0,4.0
2000,Communication,Media,35,11.0,24.0,24.0
2000,Community Health,Applied Life Sciences,90,18.0,72.0,12.0
2000,Comparative Literature,LAS,23,6.0,17.0,20.0
2000,Computer Engineering,Engineering,806,730.0,76.0,155.0
2000,Computer Science,Business,400,319.0,81.0,348.0
2000,Computer Science,Engineering,779,690.0,89.0,161.0
2000,Crafts,Fine and Applied Arts,36,11.0,25.0,8.0
2000,Crop Sciences,ACES,156,109.0,47.0,22.0
2000,Dance,Fine and Applied Arts,76,6.0,70.0,30.0
2000,E Asian Languages & Cultures,LAS,4,0.0,4.0,4.0
2000,ED POL ST,Education,96,32.0,64.0,42.0
2000,ED SEC&CON,Education,95,25.0,70.0,49.0
2000,EDUC ELEMENTARY,Education,95,9.0,86.0,27.0
2000,EDUC GEN,Education,306,40.0,266.0,8.0
2000,ENGR MECH,Engineering,17,16.0,1.0,1.0
2000,ENGR NONDEGREE,Engineering,58,51.0,7.0,47.0
2000,ENGR PHYS,Engineering,65,50.0,15.0,8.0
2000,ENV ENGR,Engineering,79,45.0,34.0,64.0
2000,ENV SCI,Engineering,9,5.0,4.0,8.0
2000,Early Childhood Education,Education,57,1.0,56.0,3.0
2000,Economics,Business,250,172.0,78.0,180.0
2000,Ed Organization and Leadership,Education,107,46.0,61.0,13.0
2000,Educ Voc Tech,Education,87,37.0,50.0,22.0
2000,Educational Psychology,Education,99,32.0,67.0,75.0
2000,Electrical Engineering,Engineering,1219,1046.0,173.0,504.0
2000,Elementary Education,Education,298,25.0,273.0,6.0
2000,English,LAS,114,44.0,70.0,93.0
2000,Entomology,LAS,29,18.0,11.0,19.0
2000,Executive MBA Program,Business,64,46.0,18.0,8.0
2000,Finance,Business,958,623.0,335.0,135.0
2000,Food Science & Human Nutrition,ACES,370,96.0,274.0,50.0
2000,Forestry,ACES,29,24.0,5.0,1.0
2000,French,LAS,34,4.0,30.0,26.0
2000,GEN CURR,LAS,2459,1233.0,1226.0,160.0
2000,GEN ENGR,Engineering,479,345.0,134.0,48.0
2000,Geography,LAS,33,20.0,13.0,18.0
2000,Geology,LAS,54,34.0,20.0,21.0
2000,German,LAS,23,11.0,12.0,18.0
2000,Graphic Design,Fine and Applied Arts,100,37.0,63.0,14.0
2000,H DVL-FAM,ACES,1,0.0,1.0,0.0
2000,HDFS-CH&AD DEV,ACES,147,4.0,143.0,5.0
2000,HDFS-FS,ACES,61,4.0,57.0,1.0
2000,HLTH EDUC,Applied Health Sciences,101,10.0,91.0,1.0
2000,HLTH PL AD,Applied Health Sciences,129,23.0,106.0,2.0
2000,HORT -- P&M,ACES,102,45.0,57.0,1.0
2000,HORT--HORT SCI,ACES,10,5.0,5.0,1.0
2000,HR & IND RELS,Labor and Industrial Relations,146,48.0,98.0,85.0
2000,HU DEV&FAM,ACES,5,1.0,4.0,3.0
2000,History,LAS,98,62.0,36.0,72.0
2000,Horticulture,ACES,7,4.0,3.0,3.0
2000,Human & Community Development,ACES,23,6.0,17.0,11.0
2000,INT'L MSBA,Business,39,23.0,16.0,39.0
2000,INTRSRCCNSECON,ACES,1,0.0,1.0,1.0
2000,IRCE-CONS EC&F,ACES,76,51.0,25.0,3.0
2000,IRCE-E&NR MGMT,ACES,8,4.0,4.0,0.0
2000,IRCE-INDCURRIC,ACES,8,7.0,1.0,0.0
2000,"IRCE-POL,TRD,DV",ACES,42,20.0,22.0,1.0
2000,Industrial Design,Fine and Applied Arts,79,47.0,32.0,12.0
2000,Industrial Engineering,Engineering,125,88.0,37.0,35.0
2000,Italian,LAS,3,0.0,3.0,3.0
2000,Journalism,Media,23,9.0,14.0,10.0
2000,Kinesiology,Applied Health Sciences,450,180.0,270.0,52.0
2000,LAB&IN REL,Labor and Industrial Relations,1,0.0,1.0,1.0
2000,LATIN AMER ST,LAS,5,2.0,3.0,2.0
2000,Landscape Architecture,Fine and Applied Arts,146,87.0,59.0,34.0
2000,Law,Law,639,390.0,249.0,160.0
2000,Leisure Studies,Applied Health Sciences,137,88.0,49.0,25.0
2000,Leisure Studies,Business,37,13.0,24.0,4.0
2000,Library & Information Science,iSchool,254,68.0,186.0,82.0
2000,Linguistics,LAS,70,26.0,44.0,62.0
2000,MATSCI&ENG,Engineering,166,126.0,40.0,22.0
